year,district,DBN,school_name,enrollment,avg_grade_8_english_proficiency,avg_grade_8_math_proficiency,%_ELL,%_disability,%_self_contained,economic_need_index,%_temp_housing,%_HRA_eligible,%_asian,%_black,%_hispanic,%_white,student_attendance_rate,%_chronically_absent
2018,84,84X185,Bronx Lighthouse Charter School,232,3.01,2.80,0.043,0.138,0.000,0.762,0.039,0.621,0.009,0.315,0.668,0.009,0.927,0.180
2018,84,84X202,New Visions Charter High School for Advanced Math,548,2.80,2.57,0.100,0.166,0.009,0.827,0.093,0.714,0.018,0.431,0.500,0.011,0.913,0.297
2018,84,84X208,New Visions Charter High School for the Humanities,488,2.58,2.31,0.143,0.207,0.031,0.830,0.137,0.711,0.012,0.389,0.574,0.004,0.859,0.440
2018,84,84X345,Hyde Leadership Charter School,268,2.88,2.87,0.041,0.183,0.000,0.815,0.078,0.683,0.000,0.306,0.694,0.000,0.903,0.324
2018,84,84X347,International Leadership Charter High School,349,2.91,2.66,0.097,0.158,0.009,0.807,0.066,0.693,0.014,0.129,0.814,0.011,0.940,0.205
2018,84,84X393,University Prep Charter High School,433,2.92,2.75,0.076,0.139,0.014,0.803,0.088,0.672,0.014,0.344,0.630,0.007,0.983,0.009
2018,84,84X395,"NYC Charter High School for Architecture, Engineer",424,2.65,2.44,0.085,0.217,0.012,0.853,0.101,0.750,0.007,0.413,0.566,0.005,0.932,0.221
2018,84,84X429,Charter High School for Law and Social Justice,350,2.81,2.40,0.111,0.131,0.011,0.834,0.129,0.714,0.003,0.206,0.711,0.000,,
2018,84,84X461,Metropolitan Lighthouse Charter School,49,2.95,2.44,0.102,0.082,0.000,0.843,0.061,0.714,0.000,0.347,0.633,0.020,0.948,0.154
2018,84,84X471,American Dream Charter School,86,2.85,2.74,0.267,0.163,0.012,0.926,0.116,0.779,0.000,0.081,0.895,0.000,0.949,0.078
2018,84,84X482,Dr. Richard Izquierdo Health and Science Charter S,438,2.85,2.65,0.110,0.180,0.007,0.869,0.080,0.744,0.011,0.258,0.710,0.011,0.917,0.296
2018,84,84X488,The Equality Charter School,371,2.87,2.61,0.024,0.218,0.011,0.646,0.054,0.531,0.008,0.623,0.358,0.003,0.936,0.198
2018,84,84X539,New Visions Charter High School for Advanced Math,496,2.81,2.62,0.081,0.133,0.016,0.789,0.113,0.649,0.030,0.415,0.506,0.010,0.893,0.366
2018,84,84X553,New Visions Charter High School for the Humanities,550,2.71,2.42,0.093,0.184,0.035,0.828,0.122,0.715,0.016,0.322,0.640,0.009,0.898,0.345
2018,84,84X581,South Bronx Community Charter School,215,2.87,2.64,0.088,0.181,0.037,0.841,0.051,0.735,0.000,0.349,0.642,0.000,,
2018,84,84X703,Bronx Preparatory Charter School,366,3.02,2.95,0.052,0.087,0.003,0.807,0.044,0.664,0.000,0.451,0.536,0.005,0.949,0.121
2018,84,84X704,KIPP Academy Charter School,273,3.17,3.18,0.048,0.183,0.004,0.791,0.059,0.637,0.004,0.377,0.604,0.000,0.940,0.153
2019,1,01M292,Orchard Collegiate Academy,197,2.70,2.33,0.117,0.289,0.005,0.870,0.183,0.782,0.096,0.269,0.569,0.030,0.917,0.289
2019,1,01M448,University Neighborhood High School,483,2.97,2.99,0.147,0.170,0.000,0.830,0.180,0.723,0.369,0.195,0.383,0.046,0.909,0.274
2019,1,01M450,East Side Community School,370,3.07,3.06,0.016,0.246,0.000,0.680,0.084,0.541,0.130,0.192,0.522,0.124,0.938,0.146
2019,1,01M509,Marta Valle High School,127,2.79,2.36,0.063,0.276,0.047,0.810,0.134,0.740,0.071,0.370,0.512,0.024,0.796,0.628
2019,1,01M539,"New Explorations into Science, Technology and Math",615,3.70,3.90,0.003,0.143,0.002,0.400,0.020,0.285,0.268,0.124,0.187,0.390,0.952,0.096
2019,1,01M696,Bard High School Early College,615,3.88,4.10,0.002,0.076,0.000,0.400,0.026,0.293,0.293,0.111,0.171,0.398,0.948,0.114
2019,2,02M047,47 The American Sign Language and English Secondar,196,2.93,2.69,0.046,0.270,0.010,0.770,0.163,0.673,0.031,0.276,0.643,0.046,0.900,0.352
2019,2,02M135,The Urban Assembly School for Emergency Management,265,2.85,2.49,0.034,0.223,0.004,0.810,0.158,0.702,0.060,0.283,0.600,0.034,0.860,0.465
2019,2,02M139,Stephen T. Mather Building Arts & Craftsmanship Hi,401,2.74,2.59,0.072,0.257,0.000,0.830,0.117,0.721,0.042,0.264,0.631,0.042,0.849,0.527
2019,2,02M260,The Clinton School,433,3.68,3.62,0.005,0.180,0.000,0.250,0.009,0.152,0.111,0.055,0.143,0.628,0.946,0.149
2019,2,02M280,Manhattan Early College School for Advertising,416,2.98,2.80,0.038,0.183,0.000,0.720,0.115,0.603,0.099,0.361,0.450,0.053,0.892,0.327
2019,2,02M282,Urban Assembly Maker Academy,390,2.94,2.81,0.038,0.190,0.003,0.720,0.087,0.608,0.082,0.269,0.497,0.108,0.889,0.329
2019,2,02M288,Food and Finance High School,375,2.81,2.62,0.032,0.197,0.003,0.780,0.104,0.683,0.059,0.360,0.539,0.029,0.880,0.395
2019,2,02M294,Essex Street Academy,339,2.97,2.65,0.035,0.271,0.000,0.690,0.088,0.563,0.062,0.345,0.428,0.106,0.886,0.347
2019,2,02M296,High School of Hospitality Management,380,2.67,2.35,0.092,0.261,0.008,0.870,0.158,0.789,0.050,0.276,0.645,0.018,0.841,0.421
2019,2,02M298,Pace High School,572,2.98,2.80,0.030,0.184,0.000,0.750,0.087,0.631,0.045,0.330,0.540,0.040,0.869,0.445
2019,2,02M300,"Urban Assembly School of Design and Construction,",302,2.65,2.56,0.116,0.258,0.007,0.860,0.172,0.768,0.056,0.225,0.682,0.026,0.813,0.482
2019,2,02M303,"Facing History School, The",372,2.62,2.37,0.110,0.245,0.000,0.860,0.172,0.766,0.011,0.255,0.699,0.022,0.800,0.566
2019,2,02M305,"Urban Assembly Academy of Government and Law, The",324,2.84,2.54,0.040,0.207,0.006,0.850,0.170,0.769,0.059,0.340,0.565,0.031,0.852,0.464
2019,2,02M308,Lower Manhattan Arts Academy,290,2.70,2.34,0.069,0.366,0.021,0.820,0.145,0.693,0.086,0.286,0.583,0.028,0.868,0.438
2019,2,02M316,"Urban Assembly School of Business for Young Women,",179,2.93,2.56,0.073,0.168,0.000,0.840,0.128,0.760,0.056,0.492,0.374,0.034,0.811,0.513
2019,2,02M374,Gramercy Arts High School,468,3.11,2.82,0.021,0.171,0.006,0.760,0.098,0.652,0.045,0.327,0.519,0.064,0.838,0.496
2019,2,02M376,NYC iSchool,466,3.67,3.70,0.011,0.165,0.004,0.340,0.047,0.212,0.084,0.148,0.223,0.487,0.947,0.114
2019,2,02M392,Manhattan Business Academy,414,2.87,2.66,0.063,0.210,0.002,0.810,0.147,0.710,0.063,0.225,0.650,0.046,0.848,0.454
2019,2,02M393,Business Of Sports School,429,2.59,2.37,0.082,0.242,0.002,0.800,0.152,0.688,0.012,0.329,0.611,0.030,0.847,0.513
2019,2,02M399,The High School For Language And Diplomacy,302,2.85,2.79,0.109,0.175,0.010,0.830,0.123,0.725,0.242,0.232,0.464,0.033,0.830,0.472
2019,2,02M400,High School for Environmental Studies,1146,2.98,2.91,0.087,0.189,0.020,0.790,0.111,0.681,0.111,0.161,0.649,0.065,0.861,0.350
2019,2,02M407,Institute for Collaborative Education,277,2.92,2.77,0.007,0.191,0.000,0.390,0.065,0.253,0.061,0.217,0.202,0.487,0.916,0.176
2019,2,02M408,Professional Performing Arts High School,435,3.47,3.42,0.002,0.145,0.000,0.400,0.048,0.239,0.076,0.225,0.209,0.432,0.933,0.183
2019,2,02M411,Baruch College Campus High School,475,3.74,3.91,0.011,0.118,0.002,0.400,0.059,0.312,0.354,0.036,0.137,0.432,0.960,0.082
2019,2,02M412,N.Y.C. Lab School for Collaborative Studies,471,3.74,3.85,0.006,0.206,0.000,0.300,0.025,0.206,0.191,0.036,0.123,0.575,0.938,0.160
2019,2,02M413,School of the Future High School,445,3.37,3.39,0.002,0.196,0.000,0.430,0.067,0.315,0.182,0.110,0.267,0.351,0.945,0.143
2019,2,02M414,N.Y.C. Museum School,449,3.63,3.69,0.009,0.203,0.002,0.560,0.045,0.441,0.245,0.136,0.376,0.223,0.929,0.206
2019,2,02M416,Eleanor Roosevelt High School,530,4.02,4.18,0.000,0.155,0.000,0.200,0.009,0.130,0.158,0.026,0.100,0.675,0.968,0.055
2019,2,02M418,Millennium High School,681,3.80,3.96,0.007,0.125,0.000,0.480,0.056,0.389,0.470,0.038,0.110,0.320,0.970,0.061
2019,2,02M419,Landmark High School,330,2.67,2.35,0.055,0.224,0.000,0.830,0.136,0.721,0.030,0.339,0.591,0.024,0.799,0.607
2019,2,02M420,High School for Health Professions and Human Servi,1825,3.17,3.19,0.042,0.130,0.002,0.750,0.081,0.650,0.220,0.156,0.530,0.079,0.920,0.218
2019,2,02M422,Quest to Learn,378,2.84,2.58,0.037,0.280,0.003,0.650,0.114,0.553,0.119,0.204,0.431,0.209,0.864,0.423
2019,2,02M425,Leadership and Public Service High School,473,2.83,2.61,0.049,0.201,0.000,0.830,0.123,0.746,0.085,0.268,0.590,0.036,0.832,0.501
2019,2,02M427,Manhattan Academy For Arts & Language,233,2.01,2.08,0.674,0.124,0.013,0.960,0.433,0.777,0.009,0.021,0.948,0.021,0.865,0.438
2019,2,02M432,Murray Hill Academy,304,2.65,2.41,0.039,0.250,0.003,0.820,0.151,0.724,0.059,0.306,0.530,0.066,0.804,0.550
2019,2,02M437,Hudson High School of Learning Technologies,476,2.74,2.51,0.088,0.256,0.004,0.830,0.137,0.725,0.061,0.252,0.628,0.034,0.822,0.552
2019,2,02M438,International High School at Union Square,356,1.93,2.16,0.862,0.034,0.000,0.970,0.402,0.716,0.157,0.202,0.534,0.098,0.890,0.332
2019,2,02M439,Manhattan Village Academy,452,3.35,3.32,0.020,0.157,0.000,0.680,0.049,0.527,0.084,0.159,0.666,0.086,0.981,0.022
2019,2,02M449,Vanguard High School,427,2.78,2.50,0.030,0.246,0.005,0.760,0.089,0.651,0.059,0.246,0.593,0.068,0.870,0.423
2019,2,02M459,Manhattan International High School,313,1.98,2.19,0.716,0.022,0.003,0.930,0.233,0.636,0.144,0.150,0.508,0.195,0.877,0.401
2019,2,02M475,Stuyvesant High School,3316,4.20,4.39,0.000,0.005,0.000,0.400,0.020,0.288,0.732,0.009,0.030,0.188,0.968,0.058
2019,2,02M489,High School of Economics and Finance,741,2.90,2.89,0.059,0.193,0.009,0.770,0.109,0.657,0.216,0.250,0.443,0.080,0.898,0.233
2019,2,02M500,Unity Center for Urban Technologies,278,2.73,2.53,0.068,0.237,0.004,0.880,0.180,0.795,0.083,0.259,0.612,0.040,0.804,0.550
2019,2,02M507,Urban Assembly Gateway School for Technology,456,3.01,2.93,0.035,0.224,0.000,0.670,0.092,0.513,0.064,0.309,0.546,0.066,0.922,0.240
2019,2,02M519,Talent Unlimited High School,518,3.29,3.09,0.010,0.141,0.002,0.530,0.052,0.400,0.039,0.305,0.446,0.137,0.909,0.275
2019,2,02M520,Murry Bergtraum High School for Business Careers,182,2.67,2.37,0.060,0.236,0.005,0.810,0.110,0.709,0.044,0.511,0.412,0.016,0.782,0.560
2019,2,02M529,Jacqueline Kennedy Onassis High School,443,2.68,2.42,0.090,0.201,0.023,0.790,0.131,0.695,0.061,0.242,0.652,0.034,0.785,0.640
2019,2,02M531,Repertory Company High School for Theatre Arts,237,3.33,3.13,0.004,0.169,0.000,0.560,0.051,0.418,0.008,0.325,0.460,0.181,0.910,0.311
2019,2,02M533,Union Square Academy for Health Sciences,414,2.82,2.69,0.075,0.152,0.002,0.830,0.104,0.742,0.114,0.205,0.611,0.065,0.878,0.391
2019,2,02M534,Harvest Collegiate High School,457,3.06,2.80,0.024,0.252,0.009,0.640,0.072,0.514,0.066,0.210,0.495,0.188,0.861,0.382
2019,2,02M542,Manhattan Bridges High School,532,2.43,2.67,0.464,0.073,0.006,0.910,0.280,0.776,0.002,0.004,0.989,0.002,0.906,0.294
2019,2,02M543,New Design High School,426,2.66,2.36,0.054,0.263,0.012,0.830,0.129,0.732,0.049,0.345,0.577,0.014,0.827,0.532
2019,2,02M545,High School for Dual Language and Asian Studies,402,3.27,4.00,0.134,0.032,0.000,0.780,0.162,0.677,0.910,0.022,0.035,0.022,0.985,0.015
2019,2,02M546,Academy for Software Engineering,459,3.01,2.97,0.041,0.259,0.002,0.680,0.063,0.549,0.102,0.207,0.566,0.109,0.893,0.291
2019,2,02M551,Urban Assembly New York Harbor School,533,3.04,2.87,0.021,0.229,0.002,0.540,0.068,0.428,0.075,0.173,0.405,0.266,0.891,0.310
2019,2,02M580,Richard R. Green High School of Teaching,429,2.87,2.61,0.042,0.189,0.000,0.780,0.119,0.655,0.063,0.289,0.599,0.033,0.906,0.227
2019,2,02M600,The High School of Fashion Industries,1577,3.05,2.77,0.032,0.162,0.040,0.760,0.107,0.649,0.055,0.313,0.570,0.052,0.901,0.314
2019,2,02M605,Humanities Preparatory Academy,245,3.05,2.79,0.033,0.204,0.000,0.740,0.200,0.567,0.061,0.216,0.620,0.073,0.836,0.421
2019,2,02M615,Chelsea Career and Technical Education High School,451,2.91,2.80,0.040,0.195,0.004,0.790,0.102,0.701,0.135,0.215,0.616,0.027,0.852,0.459
2019,2,02M630,Art and Design High School,1478,3.35,3.15,0.008,0.212,0.013,0.570,0.068,0.444,0.085,0.148,0.539,0.173,0.894,0.295
2019,2,02M655,Life Sciences Secondary School,425,2.69,2.43,0.104,0.219,0.026,0.860,0.160,0.760,0.073,0.256,0.624,0.038,0.775,0.626
2019,3,03M291,West End Secondary School,118,3.50,3.42,0.000,0.195,0.000,0.190,0.034,0.110,0.034,0.085,0.195,0.669,0.956,0.085
2019,3,03M299,The Maxine Greene HS for Imaginative Inquiry,341,2.72,2.42,0.129,0.252,0.029,0.850,0.182,0.757,0.029,0.370,0.531,0.041,0.811,0.571
2019,3,03M307,"Urban Assembly School for Media Studies, The",407,2.79,2.52,0.054,0.155,0.000,0.850,0.133,0.757,0.025,0.322,0.607,0.020,0.849,0.513
2019,3,03M402,The Urban Assembly School for Green Careers,304,2.71,2.44,0.151,0.234,0.007,0.830,0.171,0.734,0.023,0.280,0.589,0.086,0.816,0.558
2019,3,03M403,The Global Learning Collaborative,414,2.76,2.58,0.123,0.203,0.014,0.850,0.143,0.758,0.019,0.256,0.662,0.051,0.857,0.392
2019,3,03M415,Wadleigh Secondary School for the Performing & Vis,227,2.82,2.45,0.022,0.211,0.000,0.870,0.185,0.780,0.004,0.537,0.401,0.018,0.867,0.444
2019,3,03M417,Frank McCourt High School,413,3.25,3.23,0.029,0.213,0.007,0.490,0.039,0.361,0.046,0.136,0.460,0.300,0.914,0.231
2019,3,03M479,Beacon High School,1423,3.91,3.98,0.001,0.114,0.013,0.300,0.020,0.189,0.090,0.143,0.197,0.467,0.968,0.054
2019,3,03M485,Fiorello H. LaGuardia High School of Music & Art a,2760,3.93,4.01,0.002,0.037,0.000,0.300,0.014,0.192,0.195,0.099,0.179,0.455,0.949,0.106
2019,3,03M492,"High School for Law, Advocacy and Community Justic",429,2.87,2.57,0.065,0.170,0.000,0.830,0.170,0.734,0.047,0.336,0.573,0.026,0.855,0.420
2019,3,03M494,High School of Arts and Technology,492,2.66,2.45,0.087,0.252,0.026,0.850,0.167,0.748,0.063,0.319,0.553,0.039,0.811,0.519
2019,3,03M541,Manhattan / Hunter Science High School,441,3.84,3.98,0.000,0.138,0.000,0.540,0.041,0.408,0.272,0.163,0.306,0.209,0.974,0.050
2019,3,03M859,Special Music School,181,3.62,3.51,0.006,0.144,0.006,0.360,0.050,0.182,0.094,0.105,0.155,0.475,0.931,0.222
2019,3,03M860,Frederick Douglass Academy II Secondary School,290,2.51,2.27,0.107,0.255,0.003,0.880,0.186,0.779,0.021,0.624,0.328,0.017,0.819,0.495
2019,4,04M372,Esperanza Preparatory Academy,354,2.52,2.32,0.336,0.192,0.085,0.940,0.215,0.847,0.003,0.090,0.893,0.014,0.877,0.413
2019,4,04M435,Manhattan Center for Science and Mathematics,1650,3.45,3.58,0.068,0.141,0.004,0.760,0.093,0.628,0.201,0.193,0.533,0.058,0.938,0.163
2019,4,04M495,Park East High School,389,3.03,2.97,0.041,0.180,0.000,0.780,0.093,0.645,0.067,0.254,0.617,0.026,0.943,0.128
2019,4,04M555,Central Park East High School,508,3.47,3.53,0.018,0.157,0.002,0.740,0.073,0.610,0.177,0.258,0.494,0.045,0.969,0.067
2019,4,04M610,Young Women's Leadership School,314,3.28,3.18,0.016,0.178,0.000,0.780,0.054,0.653,0.086,0.239,0.589,0.038,0.938,0.204
2019,4,04M680,"Heritage School, The",313,2.60,2.32,0.070,0.220,0.000,0.880,0.163,0.802,0.042,0.265,0.649,0.032,0.886,0.297
2019,5,05M148,Eagle Academy for Young Men of Harlem,191,2.60,2.24,0.026,0.262,0.042,0.780,0.094,0.660,0.000,0.733,0.220,0.010,0.825,0.588
2019,5,05M157,The Urban Assembly School for Global Commerce,250,2.57,2.27,0.100,0.276,0.036,0.920,0.144,0.840,0.012,0.492,0.456,0.028,0.766,0.659
2019,5,05M304,Mott Hall High School,288,2.51,2.27,0.201,0.319,0.021,0.910,0.240,0.826,0.042,0.344,0.569,0.028,0.845,0.389
2019,5,05M362,Columbia Secondary School,421,3.77,4.00,0.005,0.133,0.002,0.510,0.043,0.352,0.102,0.181,0.397,0.264,0.924,0.238
2019,5,05M369,Urban Assembly School for the Performing Arts,387,2.65,2.31,0.075,0.243,0.047,0.870,0.158,0.783,0.008,0.478,0.475,0.008,0.827,0.521
2019,5,05M499,Frederick Douglass Academy,981,2.88,2.68,0.047,0.160,0.006,0.780,0.129,0.664,0.015,0.690,0.261,0.021,0.891,0.329
2019,5,05M670,Thurgood Marshall Academy for Learning and Social,386,2.83,2.47,0.039,0.215,0.018,0.770,0.127,0.619,0.018,0.663,0.293,0.008,0.911,0.252
2019,5,05M692,"High School for Mathematics, Science and Engineeri",491,3.99,4.27,0.002,0.055,0.000,0.400,0.035,0.269,0.297,0.086,0.167,0.301,0.952,0.122
2019,6,06M211,Inwood Early College for Health and Information Te,414,2.79,2.69,0.116,0.256,0.002,0.820,0.123,0.710,0.005,0.118,0.843,0.014,0.822,0.534
2019,6,06M293,City College Academy of the Arts,346,3.37,3.45,0.029,0.142,0.000,0.780,0.084,0.671,0.017,0.049,0.890,0.035,0.936,0.185
2019,6,06M346,Community Health Academy of the Heights,435,2.83,2.55,0.179,0.166,0.002,0.910,0.163,0.802,0.009,0.057,0.915,0.016,0.817,0.511
2019,6,06M348,Washington Heights Expeditionary Learning School,381,2.90,2.88,0.094,0.189,0.013,0.860,0.147,0.761,0.005,0.045,0.942,0.003,0.892,0.307
2019,6,06M462,The College Academy,427,2.31,2.18,0.522,0.180,0.026,0.930,0.302,0.810,0.002,0.066,0.899,0.021,0.821,0.518
2019,6,06M463,High School for Media and Communications,396,2.46,2.14,0.497,0.177,0.003,0.930,0.331,0.818,0.008,0.093,0.876,0.013,0.899,0.221
2019,6,06M467,High School for Law and Public Service,481,2.51,2.30,0.389,0.258,0.108,0.920,0.270,0.823,0.006,0.139,0.832,0.021,0.799,0.607
2019,6,06M468,High School for Health Careers and Sciences,423,2.48,2.26,0.411,0.184,0.007,0.920,0.246,0.811,0.019,0.149,0.811,0.012,0.887,0.285
2019,6,06M540,A. Philip Randolph Campus High School,1503,2.85,2.66,0.142,0.156,0.019,0.860,0.152,0.770,0.055,0.277,0.633,0.023,0.857,0.417
2019,6,06M552,Gregorio Luperon High School for Science and Mathe,521,2.00,2.13,0.781,0.023,0.004,0.990,0.418,0.781,0.000,0.000,1.000,0.000,0.915,0.222
2019,7,07X221,South Bronx Preparatory: A College Board School,389,2.81,2.56,0.054,0.239,0.000,0.920,0.111,0.825,0.018,0.257,0.704,0.015,0.923,0.204
2019,7,07X223,The Laboratory School of Finance and Technology: X,368,3.08,3.24,0.063,0.182,0.000,0.900,0.109,0.818,0.008,0.185,0.802,0.003,0.903,0.299
2019,7,07X259,"H.E.R.O. High (Health, Education, and Research Occ",530,2.71,2.45,0.100,0.208,0.008,0.870,0.192,0.768,0.015,0.389,0.572,0.008,0.851,0.413
2019,7,07X334,International Community High School,425,1.79,1.82,0.814,0.080,0.007,0.980,0.313,0.765,0.040,0.162,0.753,0.024,0.891,0.310
2019,7,07X427,Community School for Social Justice,327,2.42,2.13,0.205,0.257,0.018,0.920,0.205,0.850,0.000,0.229,0.746,0.006,0.812,0.549
2019,7,07X473,Mott Haven Village Preparatory High School,315,2.41,2.06,0.200,0.317,0.013,0.930,0.162,0.857,0.013,0.251,0.698,0.013,0.767,0.603
2019,7,07X495,University Heights Secondary School,519,3.35,3.31,0.025,0.185,0.002,0.810,0.073,0.699,0.052,0.256,0.636,0.019,0.937,0.183
2019,7,07X500,Hostos-Lincoln Academy of Science,369,3.11,2.85,0.030,0.201,0.005,0.860,0.100,0.745,0.030,0.228,0.713,0.022,0.918,0.263
2019,7,07X522,Bronx Design and Construction Academy,452,2.52,2.35,0.168,0.294,0.053,0.880,0.201,0.774,0.002,0.277,0.681,0.018,0.807,0.494
2019,7,07X527,Bronx Leadership Academy II High School,511,2.53,2.29,0.131,0.278,0.033,0.920,0.184,0.851,0.008,0.266,0.706,0.012,0.853,0.486
2019,7,07X548,Careers in Sports High School,528,2.56,2.43,0.174,0.250,0.006,0.890,0.205,0.782,0.004,0.292,0.680,0.021,0.822,0.522
2019,7,07X551,The Urban Assembly Bronx Academy of Letters,336,2.51,2.09,0.119,0.280,0.086,0.930,0.143,0.845,0.012,0.295,0.664,0.027,0.807,0.622
2019,7,07X600,Alfred E. Smith Career and Technical Education Hig,455,2.42,2.21,0.193,0.279,0.040,0.890,0.182,0.804,0.004,0.215,0.754,0.015,0.863,0.497
2019,7,07X670,Health Opportunities High School,497,2.55,2.26,0.137,0.223,0.006,0.910,0.213,0.819,0.008,0.374,0.586,0.008,0.822,0.529
2019,8,08X269,Bronx Studio School for Writers and Artists,351,2.69,2.28,0.100,0.248,0.006,0.910,0.160,0.835,0.009,0.231,0.744,0.014,0.853,0.471
2019,8,08X282,Women's Academy of Excellence,248,2.48,2.17,0.214,0.202,0.000,0.900,0.230,0.835,0.113,0.371,0.335,0.157,0.791,0.583
2019,8,08X293,Renaissance High School for Musical Theater and th,460,2.63,2.34,0.059,0.230,0.002,0.800,0.130,0.730,0.037,0.243,0.650,0.063,0.833,0.512
2019,8,08X312,Millennium Art Academy,422,2.76,2.37,0.066,0.251,0.002,0.820,0.154,0.725,0.014,0.275,0.673,0.024,0.835,0.508
2019,8,08X320,Pelham Lab High School,475,2.62,2.32,0.156,0.215,0.019,0.820,0.135,0.735,0.067,0.213,0.619,0.074,0.829,0.571
2019,8,08X348,Schuylerville Preparatory High School,360,2.64,2.34,0.144,0.225,0.008,0.780,0.103,0.694,0.058,0.283,0.558,0.083,0.833,0.538
2019,8,08X349,Bronx River High School,425,2.53,2.34,0.162,0.249,0.021,0.850,0.139,0.751,0.054,0.228,0.638,0.054,0.823,0.559
2019,8,08X367,"Archimedes Academy for Math, Science and Technolog",358,2.59,2.34,0.128,0.282,0.078,0.840,0.193,0.737,0.087,0.254,0.631,0.020,0.847,0.512
2019,8,08X376,Antonia Pantoja Preparatory Academy: A College Boa,233,2.55,2.10,0.155,0.305,0.009,0.870,0.223,0.773,0.077,0.197,0.691,0.013,0.826,0.577
2019,8,08X405,Herbert H. Lehman High School,794,2.76,2.52,0.128,0.247,0.074,0.800,0.113,0.724,0.144,0.270,0.476,0.093,0.852,0.436
2019,8,08X432,Bronx Bridges High School,329,1.96,1.97,0.839,0.116,0.003,0.980,0.261,0.802,0.128,0.046,0.766,0.036,0.845,0.557
2019,8,08X452,Gotham Collaborative High School,532,2.45,2.15,0.154,0.263,0.000,0.910,0.207,0.838,0.092,0.305,0.585,0.009,0.797,0.567
2019,8,08X530,Longwood Preparatory Academy,342,2.39,2.07,0.175,0.292,0.003,0.910,0.222,0.833,0.009,0.345,0.623,0.012,0.825,0.517
2019,8,08X558,Westchester Square Academy,554,2.78,2.51,0.096,0.206,0.002,0.750,0.121,0.650,0.065,0.244,0.569,0.112,0.816,0.499
2019,8,08X559,School for Tourism and Hospitality,299,2.39,2.10,0.247,0.294,0.007,0.940,0.291,0.849,0.007,0.308,0.656,0.020,0.700,0.718
2019,8,08X561,Bronx Compass High School,381,2.66,2.40,0.108,0.234,0.021,0.870,0.178,0.793,0.042,0.281,0.638,0.021,0.836,0.559
2019,9,09X227,Bronx Collegiate Academy,388,2.57,2.25,0.191,0.219,0.003,0.940,0.175,0.871,0.034,0.232,0.719,0.010,0.845,0.382
2019,9,09X231,Eagle Academy for Young Men,291,2.49,2.48,0.052,0.234,0.048,0.800,0.107,0.701,0.007,0.550,0.405,0.017,0.896,0.255
2019,9,09X241,Urban Assembly School for Applied Math and Science,334,2.60,2.78,0.114,0.296,0.000,0.900,0.117,0.802,0.000,0.320,0.668,0.006,0.852,0.436
2019,9,09X250,Eximius College Preparatory Academy: A College Boa,430,2.77,2.52,0.086,0.256,0.000,0.870,0.147,0.772,0.009,0.321,0.653,0.000,0.885,0.394
2019,9,09X252,Mott Hall Bronx High School,379,2.68,2.47,0.111,0.227,0.003,0.900,0.127,0.805,0.000,0.261,0.715,0.011,0.836,0.495
2019,9,09X260,Bronx Center for Science and Mathematics,448,3.05,2.97,0.058,0.234,0.038,0.830,0.112,0.719,0.067,0.205,0.676,0.029,0.911,0.281
